SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0.7165253243371477,1.2313145244068942,1.3075275822270136,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,-0.8742327987951762,-0.17451362523961897,-0.706274907126492,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-0.8334441289712705,-1.1843807102519661,-0.8501383464608516,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.9558101384429878,1.2546063517383153,-0.6120066690412005,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-1.0373874780907992,-1.011355707218549,-0.88382440916126,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0.5533706450415247,0.18983710230190318,0.413429601002672,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,1.3283553716957337,1.3095085161623805,1.9875993072856817,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.1454839468024673,0.9917414432837014,0.5371209558236756,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.2467780320479223,0.3196058545769661,1.047817487604622,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,-0.6295007798517418,-1.522112206557578,-0.8556098595804875,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.613876060463074,1.5923378480439274,2.5939264619447604,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.5887121100278361,0.429410183425096,-0.4094727878215894,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.613876060463074,1.7503895335071449,2.8037776679388244,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1.613876060463074,0.8203801422025286,1.827585015971674,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.1400367419648729,0.6506825430736006,0.07768964536044146,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.1189648177386107,1.0383250979465442,-0.8072891473311737,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
1,1.124412022576205,1.184730869744051,1.6430697723347993,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
1,1.002046013104488,1.3311366415415578,1.5925077173617792,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.9965988082668935,0.018475801220730868,-0.7628797978742101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-0.9558101384429878,-0.31925569508488133,-0.7862820527834957,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.2216140816126844,-1.508802590939623,-0.7777781348023751,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.7165253243371477,-1.5137936967963561,-0.556544423603607,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.4099327113435454,1.4908520289570195,2.221182377413106,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-1.2821194970342338,-0.503926611784009,-0.9846848317280404,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.7573139941610534,0.7139032172588873,0.8687737570873828,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.8388913338088649,-1.5021477831306453,-0.5440632209853214,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1,-0.30319142126049586,0.7821149973009078,-0.043584575150682876,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.8742327987951762,-0.028107853442112352,-0.6839933235790594,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.5730873906391682,-0.36417564779547973,0.7024309686711461,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,-0.915021468619082,0.998396251092679,-0.5456013973643354,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.30319142126049586,-0.32591050289385876,-0.3622287990375855,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,1.450721381167451,-1.5154573987486004,-0.4384564255918689,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-1.2413308272103278,0.1815185925406812,-0.9537015646650425,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.9558101384429878,0.6506825430736006,-0.6714461991159588,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.5533706450415247,0.4759938380879392,0.5728505957133456,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0.5533706450415247,1.0100421647583897,0.9377939286085718,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
0,0.5941593148654305,1.4858609231002862,1.2455830220492894,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-0.5887121100278361,-1.4788559557992238,-0.8496549195988758,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.6702894496756475,0.4859760498014055,-0.45095960215842623,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1,-0.3439800910844016,-0.3358927146073252,-0.439049722195203,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.4099327113435454,1.2146775048844503,1.9999486662143378,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-1.1189648177386107,-1.4954929753216677,-0.9583820156468997,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.5479234402039304,-1.3307864820494728,-0.8010045981254876,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0.4717933053937132,1.0050510589016561,0.7779774028290091,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.9204686734566764,1.1980404853620064,1.4334602797717235,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
0,0.349427295921996,-0.9797453701259056,-0.39494800801404206,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-1.2821194970342338,0.3462250858128763,-0.9734561441612376,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-0.6295007798517418,1.227987120502405,-0.23638399728596204,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.8388913338088649,1.1215101955587639,1.3278974322748145,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1.287566701871828,0.2879955174843225,1.0871288810625674,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2821194970342338,-0.731853779241491,-0.9876952626412537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.10469527697856156,-1.4455819167543358,-0.6965184740938883,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.26240275143659014,0.7238854289723541,-0.035849745359069256,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.3086386260980903,1.3594195747297124,0.8518098690216849,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,-1.2821194970342338,0.3395702780038986,-0.9735440399543243,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.9204686734566764,-0.02311674758537898,0.5875731410553375,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
1,-1.2413308272103278,-0.5205636313064529,-0.9665123765074027,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.613876060463074,1.450923182103154,2.510952833271087,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,-0.38476876090830736,-0.3575208399865023,-0.42975474207630354,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.4099327113435454,-1.5121299948441116,-0.4809540415492008,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-1.1189648177386107,-1.3507509054764055,-0.9625131179219661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5730873906391682,1.3677380844909344,2.387854775053417,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0.5941593148654305,0.2896592194365668,0.5415816673228165,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,-1.078176147914705,-0.3342290126550807,-0.8504899296331978,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-1.2821194970342338,-0.660314595294982,-0.9867503828655736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-1.0373874780907992,-1.4855107636082014,-0.9297719349972379,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0.9612573432805821,0.36452580728756456,0.866158857243059,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
0,1.5730873906391682,-0.5754657957305178,0.47792313917990525,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,-1.2413308272103278,0.5209137907985377,-0.9256408327221715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,-1.2413308272103278,0.18318229449292597,-0.9385175664093464,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.6757366545132419,1.143138320937941,1.1560391828423984,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-0.05845940231706142,0.2048104198721028,-0.05369259135563255,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-0.9965988082668935,-0.1878232408575741,-0.8146723939504413,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1.0428346829283937,0.3428976819083877,0.8835622242741898,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-1.2821194970342338,-0.35086603217752466,-0.9826632284870506,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.9558101384429878,1.2180049087889389,-0.6080074104557639,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.7926554591473648,0.05008613831337445,-0.6410122807597517,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-1.2005421573864221,-0.31759199313263675,-0.9339469851688476,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.0836233527522994,0.3944724424279638,0.9895206028399881,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
0,-1.2821194970342338,0.11996162030763881,-0.9764446011261794,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.613876060463074,1.113191685797542,2.0387766328103067,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,-1.1189648177386107,-1.508802590939623,-0.9627768053012257,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.3086386260980903,0.006829887555019827,0.12994369435037695,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.287566701871828,-1.3590694152376275,-0.3213352813040825,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.7165253243371477,-1.4888381675126903,-0.5798807566680778,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0.9612573432805821,1.5174712601929299,1.691632198015101,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
0,-0.5479234402039304,0.29797772919778875,-0.38051112399958137,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,-0.9965988082668935,0.15989046716150437,-0.7547933849102504,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.3902159657459017,1.2263234185501608,0.8715424745696082,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.2678499562741845,-0.8183662807581995,-0.29002240501701015,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1.287566701871828,-1.327459078144984,-0.3100626458407365,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.7981026639849592,1.209686399027717,1.323173033396414,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1.613876060463074,1.3311366415415578,2.3060237916898676,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
0,1.4099327113435454,-0.6985797401966031,0.3546053414795191,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,-0.5887121100278361,0.8353534597727282,-0.3353107124048391,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,1.002046013104488,1.2113501009799612,1.5334637183559106,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,-1.2821194970342338,-1.4871744655604457,-0.9976714351565737,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,-0.7518667893234591,-0.19281434671430722,-0.6668975918237315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1.4099327113435454,-1.4755285518947352,-0.41615286809616475,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.5533706450415247,0.8669637968653718,0.8553476746934173,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,-0.5479234402039304,-1.5337581202232888,-0.8838463831095317,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.5533706450415247,0.644027735264623,0.684390357140138,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.2216140816126844,-1.522112206557578,-0.7862161309386809,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.078176147914705,-0.5238910352109417,-0.8875380064191655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-0.1400367419648729,-1.1211600360666791,-0.5995034924746431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,-0.7926554591473648,-1.4954929753216677,-0.8950091488315196,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.2821194970342338,-0.6420138738202936,-0.9865086694345858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.3283553716957337,1.5274534719063961,2.177871725369723,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1,-1.2821194970342338,0.1565630632570153,-0.9759611742642035,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.4310046355698075,0.8902556241967934,0.7311948669587093,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.18082541178877864,-0.4989355059272758,-0.38677369925699584,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.8388913338088649,-0.12626626862453147,0.4691775077677966,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
0,0.4310046355698075,0.9800955296179903,0.7167799568925203,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1,0.6349479846893362,0.19150080425414795,0.5514259961485066,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.6349479846893362,1.4143217391537775,1.2441547154116335,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.3439800910844016,-0.14789439400370855,-0.3733695908113017,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-1.2413308272103278,-0.6802790187219147,-0.9702039998170365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.3691440415196396,-0.22276098185470627,0.6682175312122186,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0.9612573432805821,1.1780760619350734,1.4608837672147172,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
0,1.2467780320479223,-0.19614175061879605,0.6228633019795747,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,1.1652006924001108,-1.5021477831306453,-0.4301282991969213,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.7518667893234591,-0.16952251938288584,-0.6440446856212366,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.613876060463074,1.5224623660496632,2.538134607283092,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0.5941593148654305,-1.4855107636082014,-0.5539734716558264,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0.9612573432805821,1.06328062723021,1.2873774716619288,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.1454839468024673,0.19316450620639225,0.09740027696009326,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,0.6757366545132419,0.43606499123407366,0.6741065493490153,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
0,1.450721381167451,0.6856202840707327,1.496986964225005,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1.5730873906391682,0.0084935895072646,1.0509817361557365,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.10469527697856156,-1.3840249445212935,-0.6562402269119911,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.8334441289712705,-1.1527703731593226,-0.8444470938584997,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-0.38476876090830736,1.1664301482693626,0.001066487737268667,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
1,0.10469527697856156,0.18817340034965888,0.0565507071231337,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.30319142126049586,-1.4971566772739122,-0.7844142671804072,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,1.450721381167451,-0.39578598488812333,0.6002960571046111,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0.3086386260980903,-0.49061699616605386,-0.10188145991531657,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.023117937330750068,0.7072484094499101,0.2001284851299622,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0.512581975217619,1.124837599463253,0.9824449914965235,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,-1.2413308272103278,-0.6752879128651815,-0.9638755027148072,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,-1.2821194970342338,-1.4805196577514683,-0.9975835393634871,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.4310046355698075,1.6688681378471695,1.1447445734307808,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1.3691440415196396,1.4492594801509098,2.103358066780627,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
1,0.4310046355698075,1.4193128450105104,0.9860047711165274,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,-0.38476876090830736,-0.17284992328737445,-0.38503775734353707,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1.1652006924001108,-0.09132852762739928,0.6541761782666471,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,-0.6702894496756475,0.21645633353781385,-0.4738564562574645,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-1.2821194970342338,0.9534762983820801,-0.9654356530420928,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5887121100278361,-1.4905018694649346,-0.829944287999224,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.2216140816126844,0.6756380723572665,-0.06096596823354206,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.5533706450415247,0.9734407218090131,0.9308721349030085,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
0,0.349427295921996,1.2213323126934275,0.7208451373227718,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,-0.8334441289712705,-0.676951614817426,-0.7953353194714072,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.2005421573864221,-0.4989355059272758,-0.9493726968555316,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.38476876090830736,1.1631027443648736,0.01800840185469526,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-0.3439800910844016,0.8303623539159949,-0.05505497614847355,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
0,1.613876060463074,1.4742150094345756,2.4557982231092965,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,1.3283553716957337,1.4808698172435533,2.1697633384574924,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-0.6702894496756475,0.9418303847163696,-0.3149408623570383,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0,-0.05845940231706142,1.1497931287469187,0.3601867243405132,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.8796800036327707,1.3477736610640019,1.4736066832639907,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1
0,1.287566701871828,-1.5038114850828896,-0.4466307343489152,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0.6757366545132419,-1.5271033124143112,-0.6027995847153876,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
